source,target,value,distance_end,code_site,date
L'Isère_151.0,L'Isère_143.0,257.177,374.0,W1300010,2023-12-03
L'Isère_151.0,L'Isère_143.0,161.335,374.0,W1300010,2023-11-23
L'Isère_151.0,L'Isère_143.0,159.151,374.0,W1300010,2023-12-23
L'Isère_151.0,L'Isère_143.0,138.281,374.0,W1300010,2023-12-24
L'Isère_151.0,L'Isère_143.0,175.638,374.0,W1300010,2023-11-22
L'Isère_151.0,L'Isère_143.0,174.818,374.0,W1300010,2023-11-12
L'Isère_151.0,L'Isère_143.0,221.598,374.0,W1300010,2023-12-05
L'Isère_151.0,L'Isère_143.0,202.013,374.0,W1300010,2023-11-06
L'Isère_151.0,L'Isère_143.0,178.643,374.0,W1300010,2023-12-09
L'Isère_151.0,L'Isère_143.0,239.802,374.0,W1300010,2023-12-04
L'Isère_151.0,L'Isère_143.0,234.677,374.0,W1300010,2023-12-18
L'Isère_151.0,L'Isère_143.0,214.405,374.0,W1300010,2023-12-06
L'Isère_151.0,L'Isère_143.0,146.196,374.0,W1300010,2023-11-24
L'Isère_151.0,L'Isère_143.0,137.351,374.0,W1300010,2023-11-08
L'Isère_151.0,L'Isère_143.0,228.156,374.0,W1300010,2023-12-17
L'Isère_151.0,L'Isère_143.0,248.902,374.0,W1300010,2023-12-10
L'Isère_151.0,L'Isère_143.0,131.912,374.0,W1300010,2023-12-25
L'Isère_151.0,L'Isère_143.0,153.517,374.0,W1300010,2023-11-07
L'Isère_151.0,L'Isère_143.0,132.265,374.0,W1300010,2023-12-27
L'Isère_151.0,L'Isère_143.0,242.269,374.0,W1300010,2023-11-05
L'Isère_151.0,L'Isère_143.0,103.572,374.0,W1300010,2023-12-30
L'Isère_151.0,L'Isère_143.0,207.141,374.0,W1300010,2023-11-03
L'Isère_151.0,L'Isère_143.0,198.392,374.0,W1300010,2023-11-20
L'Isère_151.0,L'Isère_143.0,568.906,374.0,W1300010,2023-12-12
L'Isère_151.0,L'Isère_143.0,146.4,374.0,W1300010,2023-11-27
L'Isère_151.0,L'Isère_143.0,204.986,374.0,W1300010,2023-12-07
L'Isère_151.0,L'Isère_143.0,264.441,374.0,W1300010,2023-11-30
L'Isère_151.0,L'Isère_143.0,646.244,374.0,W1300010,2023-11-15
L'Isère_151.0,L'Isère_143.0,177.753,374.0,W1300010,2023-11-02
L'Isère_151.0,L'Isère_143.0,199.269,374.0,W1300010,2023-11-21
L'Isère_151.0,L'Isère_143.0,361.111,374.0,W1300010,2023-11-16
L'Isère_151.0,L'Isère_143.0,170.962,374.0,W1300010,2023-12-21
L'Isère_151.0,L'Isère_143.0,173.059,374.0,W1300010,2023-11-28
L'Isère_151.0,L'Isère_143.0,197.964,374.0,W1300010,2023-12-08
L'Isère_151.0,L'Isère_143.0,415.867,374.0,W1300010,2023-12-14
L'Isère_151.0,L'Isère_143.0,160.456,374.0,W1300010,2023-11-29
L'Isère_151.0,L'Isère_143.0,152.077,374.0,W1300010,2023-11-01
L'Isère_151.0,L'Isère_143.0,189.782,374.0,W1300010,2023-12-20
L'Isère_151.0,L'Isère_143.0,100.298,374.0,W1300010,2023-12-31
L'Isère_151.0,L'Isère_143.0,601.888,374.0,W1300010,2023-12-13
L'Isère_151.0,L'Isère_143.0,129.102,374.0,W1300010,2023-11-10
L'Isère_151.0,L'Isère_143.0,324.005,374.0,W1300010,2023-12-15
L'Isère_151.0,L'Isère_143.0,108.641,374.0,W1300010,2023-12-29
L'Isère_151.0,L'Isère_143.0,485.314,374.0,W1300010,2023-11-14
L'Isère_151.0,L'Isère_143.0,147.795,374.0,W1300010,2023-11-26
L'Isère_151.0,L'Isère_143.0,122.588,374.0,W1300010,2023-12-26
L'Isère_151.0,L'Isère_143.0,144.964,374.0,W1300010,2023-11-25
L'Isère_151.0,L'Isère_143.0,253.592,374.0,W1300010,2023-12-16
L'Isère_151.0,L'Isère_143.0,441.495,374.0,W1300010,2023-12-11
L'Isère_151.0,L'Isère_143.0,168.431,374.0,W1300010,2023-12-22
L'Isère_151.0,L'Isère_143.0,360.219,374.0,W1300010,2023-12-02
L'Isère_151.0,L'Isère_143.0,161.487,374.0,W1300010,2023-11-04
L'Isère_151.0,L'Isère_143.0,117.55,374.0,W1300010,2023-11-09
L'Isère_151.0,L'Isère_143.0,465.767,374.0,W1300010,2023-12-01
L'Isère_151.0,L'Isère_143.0,112.236,374.0,W1300010,2023-12-28
L'Isère_151.0,L'Isère_143.0,194.119,374.0,W1300010,2023-11-19
L'Isère_151.0,L'Isère_143.0,139.32,374.0,W1300010,2023-11-11
L'Isère_151.0,L'Isère_143.0,231.531,374.0,W1300010,2023-12-19
L'Isère_151.0,L'Isère_143.0,279.695,374.0,W1300010,2023-11-17
L'Isère_143.0,L'Isère_129.0,242.919,366.0,W1310010,2023-12-07
L'Isère_143.0,L'Isère_129.0,231.802,366.0,W1310010,2023-12-20
L'Isère_143.0,L'Isère_129.0,184.332,366.0,W1310010,2023-12-09
L'Isère_143.0,L'Isère_129.0,262.046,366.0,W1310010,2023-12-19
L'Isère_143.0,L'Isère_129.0,195.963,366.0,W1310010,2023-12-22
L'Isère_143.0,L'Isère_129.0,241.663,366.0,W1310010,2023-12-06
L'Isère_143.0,L'Isère_129.0,206.626,366.0,W1310010,2023-11-22
L'Isère_143.0,L'Isère_129.0,176.433,366.0,W1310010,2023-11-11
L'Isère_143.0,L'Isère_129.0,186.303,366.0,W1310010,2023-11-08
L'Isère_143.0,L'Isère_129.0,230.983,366.0,W1310010,2023-11-21
L'Isère_143.0,L'Isère_129.0,174.447,366.0,W1310010,2023-12-23
L'Isère_143.0,L'Isère_129.0,237.958,366.0,W1310010,2023-12-08
L'Isère_143.0,L'Isère_129.0,204.325,366.0,W1310010,2023-11-19
L'Isère_143.0,L'Isère_129.0,232.209,366.0,W1310010,2023-11-20
L'Isère_143.0,L'Isère_129.0,166.331,366.0,W1310010,2023-11-09
L'Isère_143.0,L'Isère_129.0,192.606,366.0,W1310010,2023-12-21
L'Isère_143.0,L'Isère_129.0,246.414,366.0,W1310010,2023-11-18
L'Isère_143.0,L'Isère_129.0,233.665,366.0,W1310010,2023-12-05
L'Isère_143.0,L'Isère_129.0,466.489,366.0,W1310010,2023-12-11
L'Isère_143.0,L'Isère_129.0,183.335,366.0,W1310010,2023-11-04
L'Isère_143.0,L'Isère_129.0,148.016,366.0,W1310010,2023-12-27
L'Isère_143.0,L'Isère_129.0,290.048,366.0,W1310010,2023-12-18
L'Isère_143.0,L'Isère_129.0,180.06,366.0,W1310010,2023-11-26
L'Isère_143.0,L'Isère_129.0,312.935,366.0,W1310010,2023-11-17
L'Isère_143.0,L'Isère_129.0,492.017,366.0,W1310010,2023-12-01
L'Isère_143.0,L'Isère_129.0,132.519,366.0,W1310010,2023-12-28
L'Isère_143.0,L'Isère_129.0,361.932,366.0,W1310010,2023-12-15
L'Isère_143.0,L'Isère_129.0,243.647,366.0,W1310010,2023-11-03
L'Isère_143.0,L'Isère_129.0,125.737,366.0,W1310010,2023-12-29
L'Isère_143.0,L'Isère_129.0,182.958,366.0,W1310010,2023-11-27
L'Isère_143.0,L'Isère_129.0,581.096,366.0,W1310010,2023-12-12
L'Isère_143.0,L'Isère_129.0,288.313,366.0,W1310010,2023-11-30
L'Isère_143.0,L'Isère_129.0,707.388,366.0,W1310010,2023-11-15
L'Isère_143.0,L'Isère_129.0,203.401,366.0,W1310010,2023-11-02
L'Isère_143.0,L'Isère_129.0,123.678,366.0,W1310010,2023-12-30
L'Isère_143.0,L'Isère_129.0,399.895,366.0,W1310010,2023-11-16
L'Isère_143.0,L'Isère_129.0,164.955,366.0,W1310010,2023-11-01
L'Isère_143.0,L'Isère_129.0,469.036,366.0,W1310010,2023-12-14
L'Isère_143.0,L'Isère_129.0,196.331,366.0,W1310010,2023-11-29
L'Isère_143.0,L'Isère_129.0,115.163,366.0,W1310010,2023-12-31
L'Isère_143.0,L'Isère_129.0,180.196,366.0,W1310010,2023-11-28
L'Isère_143.0,L'Isère_129.0,612.705,366.0,W1310010,2023-12-13
L'Isère_143.0,L'Isère_129.0,392.394,366.0,W1310010,2023-12-02
L'Isère_143.0,L'Isère_129.0,503.435,366.0,W1310010,2023-11-14
L'Isère_143.0,L'Isère_129.0,290.72,366.0,W1310010,2023-12-16
L'Isère_143.0,L'Isère_129.0,271.095,366.0,W1310010,2023-12-03
L'Isère_143.0,L'Isère_129.0,198.965,366.0,W1310010,2023-11-07
L'Isère_143.0,L'Isère_129.0,208.621,366.0,W1310010,2023-11-12
L'Isère_143.0,L'Isère_129.0,155.123,366.0,W1310010,2023-12-24
L'Isère_143.0,L'Isère_129.0,173.754,366.0,W1310010,2023-11-23
L'Isère_143.0,L'Isère_129.0,243.766,366.0,W1310010,2023-12-17
L'Isère_143.0,L'Isère_129.0,259.608,366.0,W1310010,2023-12-04
L'Isère_143.0,L'Isère_129.0,231.27,366.0,W1310010,2023-11-06
L'Isère_143.0,L'Isère_129.0,151.931,366.0,W1310010,2023-12-25
L'Isère_143.0,L'Isère_129.0,155.415,366.0,W1310010,2023-11-24
L'Isère_143.0,L'Isère_129.0,250.856,366.0,W1310010,2023-12-10
L'Isère_143.0,L'Isère_129.0,165.679,366.0,W1310010,2023-11-10
L'Isère_143.0,L'Isère_129.0,270.567,366.0,W1310010,2023-11-13
L'Isère_143.0,L'Isère_129.0,162.446,366.0,W1310010,2023-11-25
L'Isère_143.0,L'Isère_129.0,246.73,366.0,W1310010,2023-11-05
L'Isère_143.0,L'Isère_129.0,139.137,366.0,W1310010,2023-12-26
L'Isère_129.0,L'Isère_104.0,494.341,352.0,W1400001,2023-11-16
L'Isère_129.0,L'Isère_104.0,801.795,352.0,W1400001,2023-12-13
L'Isère_129.0,L'Isère_104.0,230.797,352.0,W1400001,2023-11-19
L'Isère_129.0,L'Isère_104.0,561.934,352.0,W1400001,2023-12-11
L'Isère_129.0,L'Isère_104.0,835.358,352.0,W1400001,2023-11-15
L'Isère_129.0,L'Isère_104.0,396.431,352.0,W1400001,2023-12-16
L'Isère_129.0,L'Isère_104.0,222.63,352.0,W1400001,2023-11-12
L'Isère_129.0,L'Isère_104.0,328.64,352.0,W1400001,2023-12-17
L'Isère_129.0,L'Isère_104.0,303.504,352.0,W1400001,2023-12-08
L'Isère_129.0,L'Isère_104.0,382.661,352.0,W1400001,2023-12-18
L'Isère_129.0,L'Isère_104.0,304.373,352.0,W1400001,2023-11-13
L'Isère_129.0,L'Isère_104.0,347.979,352.0,W1400001,2023-12-19
L'Isère_129.0,L'Isère_104.0,241.008,352.0,W1400001,2023-12-09
L'Isère_129.0,L'Isère_104.0,556.987,352.0,W1400001,2023-11-14
L'Isère_129.0,L'Isère_104.0,372.813,352.0,W1400001,2023-11-17
L'Isère_129.0,L'Isère_104.0,260.836,352.0,W1400001,2023-11-20
L'Isère_129.0,L'Isère_104.0,756.16,352.0,W1400001,2023-12-12
L'Isère_129.0,L'Isère_104.0,193.843,352.0,W1400001,2023-11-11
L'Isère_129.0,L'Isère_104.0,326.409,352.0,W1400001,2023-12-10
L'Isère_129.0,L'Isère_104.0,290.366,352.0,W1400001,2023-11-18
L'Isère_129.0,L'Isère_104.0,496.516,352.0,W1400001,2023-12-15
L'Isère_129.0,L'Isère_104.0,635.46,352.0,W1400001,2023-12-14
L'Isère_129.0,L'Isère_104.0,201.253,352.0,W1400001,2023-11-08
L'Isère_129.0,L'Isère_104.0,352.75,352.0,W1400001,2023-12-03
L'Isère_129.0,L'Isère_104.0,305.603,352.0,W1400001,2023-12-06
L'Isère_129.0,L'Isère_104.0,219.976,352.0,W1400001,2023-11-27
L'Isère_129.0,L'Isère_104.0,165.563,352.0,W1400001,2023-12-29
L'Isère_129.0,L'Isère_104.0,249.646,352.0,W1400001,2023-11-22
L'Isère_129.0,L'Isère_104.0,626.559,352.0,W1400001,2023-12-01
L'Isère_129.0,L'Isère_104.0,227.948,352.0,W1400001,2023-12-23
L'Isère_129.0,L'Isère_104.0,296.434,352.0,W1400001,2023-12-05
L'Isère_129.0,L'Isère_104.0,223.456,352.0,W1400001,2023-11-07
L'Isère_129.0,L'Isère_104.0,211.603,352.0,W1400001,2023-11-26
L'Isère_129.0,L'Isère_104.0,282.238,352.0,W1400001,2023-11-03
L'Isère_129.0,L'Isère_104.0,211.298,352.0,W1400001,2023-11-23
L'Isère_129.0,L'Isère_104.0,206.778,352.0,W1400001,2023-12-24
L'Isère_129.0,L'Isère_104.0,195.152,352.0,W1400001,2023-12-27
L'Isère_129.0,L'Isère_104.0,212.264,352.0,W1400001,2023-11-04
L'Isère_129.0,L'Isère_104.0,329.232,352.0,W1400001,2023-12-04
L'Isère_129.0,L'Isère_104.0,519.392,352.0,W1400001,2023-12-02
L'Isère_129.0,L'Isère_104.0,267.527,352.0,W1400001,2023-11-06
L'Isère_129.0,L'Isère_104.0,200.84,352.0,W1400001,2023-12-25
L'Isère_129.0,L'Isère_104.0,192.213,352.0,W1400001,2023-11-25
L'Isère_129.0,L'Isère_104.0,188.243,352.0,W1400001,2023-11-24
L'Isère_129.0,L'Isère_104.0,180.217,352.0,W1400001,2023-12-26
L'Isère_129.0,L'Isère_104.0,274.822,352.0,W1400001,2023-11-05
L'Isère_129.0,L'Isère_104.0,258.573,352.0,W1400001,2023-12-22
L'Isère_129.0,L'Isère_104.0,173.955,352.0,W1400001,2023-12-28
L'Isère_129.0,L'Isère_104.0,178.997,352.0,W1400001,2023-11-10
L'Isère_129.0,L'Isère_104.0,161.373,352.0,W1400001,2023-12-30
L'Isère_129.0,L'Isère_104.0,349.496,352.0,W1400001,2023-11-30
L'Isère_129.0,L'Isère_104.0,312.901,352.0,W1400001,2023-12-07
L'Isère_129.0,L'Isère_104.0,246.006,352.0,W1400001,2023-11-29
L'Isère_129.0,L'Isère_104.0,255.719,352.0,W1400001,2023-12-21
L'Isère_129.0,L'Isère_104.0,270.332,352.0,W1400001,2023-11-21
L'Isère_129.0,L'Isère_104.0,150.459,352.0,W1400001,2023-12-31
L'Isère_129.0,L'Isère_104.0,183.965,352.0,W1400001,2023-11-01
L'Isère_129.0,L'Isère_104.0,186.895,352.0,W1400001,2023-11-09
L'Isère_129.0,L'Isère_104.0,313.38,352.0,W1400001,2023-12-20
L'Isère_129.0,L'Isère_104.0,221.475,352.0,W1400001,2023-11-02
L'Isère_129.0,L'Isère_104.0,217.78,352.0,W1400001,2023-11-28
L'Isère_104.0,L'Isère_70.0,240.503,327.0,W1410010,2023-11-04
L'Isère_104.0,L'Isère_70.0,137.281,327.0,W1410010,2023-12-31
L'Isère_104.0,L'Isère_70.0,409.795,327.0,W1410010,2023-12-16
L'Isère_104.0,L'Isère_70.0,167.731,327.0,W1410010,2023-12-26
L'Isère_104.0,L'Isère_70.0,584.216,327.0,W1410010,2023-12-02
L'Isère_104.0,L'Isère_70.0,897.351,327.0,W1410010,2023-11-15
L'Isère_104.0,L'Isère_70.0,236.027,327.0,W1410010,2023-11-29
L'Isère_104.0,L'Isère_70.0,313.396,327.0,W1410010,2023-11-13
L'Isère_104.0,L'Isère_70.0,204.823,327.0,W1410010,2023-11-28
L'Isère_104.0,L'Isère_70.0,525.72,327.0,W1410010,2023-12-11
L'Isère_104.0,L'Isère_70.0,185.386,327.0,W1410010,2023-11-25
L'Isère_104.0,L'Isère_70.0,830.541,327.0,W1410010,2023-12-12
L'Isère_104.0,L'Isère_70.0,186.394,327.0,W1410010,2023-12-27
L'Isère_104.0,L'Isère_70.0,208.02,327.0,W1410010,2023-11-27
L'Isère_104.0,L'Isère_70.0,314.539,327.0,W1410010,2023-11-30
L'Isère_104.0,L'Isère_70.0,215.346,327.0,W1410010,2023-11-02
L'Isère_104.0,L'Isère_70.0,148.553,327.0,W1410010,2023-12-29
L'Isère_104.0,L'Isère_70.0,708.033,327.0,W1410010,2023-12-14
L'Isère_104.0,L'Isère_70.0,156.207,327.0,W1410010,2023-12-28
L'Isère_104.0,L'Isère_70.0,277.16,327.0,W1410010,2023-11-05
L'Isère_104.0,L'Isère_70.0,523.888,327.0,W1410010,2023-12-15
L'Isère_104.0,L'Isère_70.0,200.045,327.0,W1410010,2023-11-01
L'Isère_104.0,L'Isère_70.0,652.288,327.0,W1410010,2023-12-01
L'Isère_104.0,L'Isère_70.0,533.118,327.0,W1410010,2023-11-14
L'Isère_104.0,L'Isère_70.0,198.885,327.0,W1410010,2023-11-26
L'Isère_104.0,L'Isère_70.0,538.813,327.0,W1410010,2023-11-16
L'Isère_104.0,L'Isère_70.0,401.61,327.0,W1410010,2023-11-17
L'Isère_104.0,L'Isère_70.0,145.474,327.0,W1410010,2023-12-30
L'Isère_104.0,L'Isère_70.0,310.061,327.0,W1410010,2023-11-03
L'Isère_104.0,L'Isère_70.0,181.598,327.0,W1410010,2023-11-10
L'Isère_104.0,L'Isère_70.0,391.439,327.0,W1410010,2023-12-03
L'Isère_104.0,L'Isère_70.0,246.969,327.0,W1410010,2023-11-07
L'Isère_104.0,L'Isère_70.0,219.587,327.0,W1410010,2023-12-23
L'Isère_104.0,L'Isère_70.0,238.547,327.0,W1410010,2023-11-19
L'Isère_104.0,L'Isère_70.0,252.294,327.0,W1410010,2023-11-22
L'Isère_104.0,L'Isère_70.0,260.399,327.0,W1410010,2023-12-09
L'Isère_104.0,L'Isère_70.0,208.497,327.0,W1410010,2023-11-08
L'Isère_104.0,L'Isère_70.0,254.198,327.0,W1410010,2023-12-22
L'Isère_104.0,L'Isère_70.0,369.317,327.0,W1410010,2023-12-18
L'Isère_104.0,L'Isère_70.0,318.322,327.0,W1410010,2023-12-06
L'Isère_104.0,L'Isère_70.0,204.791,327.0,W1410010,2023-11-11
L'Isère_104.0,L'Isère_70.0,268.17,327.0,W1410010,2023-11-21
L'Isère_104.0,L'Isère_70.0,247.973,327.0,W1410010,2023-12-21
L'Isère_104.0,L'Isère_70.0,341.798,327.0,W1410010,2023-12-19
L'Isère_104.0,L'Isère_70.0,205.246,327.0,W1410010,2023-11-09
L'Isère_104.0,L'Isère_70.0,263.557,327.0,W1410010,2023-11-20
L'Isère_104.0,L'Isère_70.0,324.375,327.0,W1410010,2023-12-07
L'Isère_104.0,L'Isère_70.0,312.158,327.0,W1410010,2023-12-08
L'Isère_104.0,L'Isère_70.0,318.82,327.0,W1410010,2023-12-20
L'Isère_104.0,L'Isère_70.0,310.689,327.0,W1410010,2023-12-05
L'Isère_104.0,L'Isère_70.0,860.2,327.0,W1410010,2023-12-13
L'Isère_104.0,L'Isère_70.0,334.115,327.0,W1410010,2023-12-10
L'Isère_104.0,L'Isère_70.0,333.769,327.0,W1410010,2023-12-17
L'Isère_104.0,L'Isère_70.0,187.043,327.0,W1410010,2023-12-25
L'Isère_104.0,L'Isère_70.0,217.724,327.0,W1410010,2023-11-12
L'Isère_104.0,L'Isère_70.0,181.92,327.0,W1410010,2023-11-24
L'Isère_104.0,L'Isère_70.0,209.593,327.0,W1410010,2023-11-23
L'Isère_104.0,L'Isère_70.0,197.253,327.0,W1410010,2023-12-24
L'Isère_104.0,L'Isère_70.0,310.165,327.0,W1410010,2023-11-18
L'Isère_104.0,L'Isère_70.0,291.902,327.0,W1410010,2023-11-06
L'Isère_104.0,L'Isère_70.0,347.202,327.0,W1410010,2023-12-04
L'Ardèche_99.0,L'Ardèche_72.0,12.032,231.0,V5014040,2023-12-19
L'Ardèche_99.0,L'Ardèche_72.0,7.451,231.0,V5014040,2023-12-17
L'Ardèche_99.0,L'Ardèche_72.0,5.086,231.0,V5014040,2023-12-21
L'Ardèche_99.0,L'Ardèche_72.0,12.985,231.0,V5014040,2023-11-13
L'Ardèche_99.0,L'Ardèche_72.0,23.587,231.0,V5014040,2023-11-05
L'Ardèche_99.0,L'Ardèche_72.0,4.58,231.0,V5014040,2023-12-24
L'Ardèche_99.0,L'Ardèche_72.0,25.233,231.0,V5014040,2023-11-06
L'Ardèche_99.0,L'Ardèche_72.0,18.068,231.0,V5014040,2023-12-14
L'Ardèche_99.0,L'Ardèche_72.0,3.982,231.0,V5014040,2023-12-30
L'Ardèche_99.0,L'Ardèche_72.0,4.137,231.0,V5014040,2023-12-31
L'Ardèche_99.0,L'Ardèche_72.0,16.767,231.0,V5014040,2023-11-10
L'Ardèche_99.0,L'Ardèche_72.0,16.378,231.0,V5014040,2023-11-16
L'Ardèche_99.0,L'Ardèche_72.0,15.828,231.0,V5014040,2023-11-11
L'Ardèche_99.0,L'Ardèche_72.0,6.319,231.0,V5014040,2023-12-20
L'Ardèche_99.0,L'Ardèche_72.0,18.26,231.0,V5014040,2023-11-01
L'Ardèche_99.0,L'Ardèche_72.0,4.916,231.0,V5014040,2023-12-22
L'Ardèche_99.0,L'Ardèche_72.0,24.224,231.0,V5014040,2023-11-09
L'Ardèche_99.0,L'Ardèche_72.0,27.009,231.0,V5014040,2023-11-02
L'Ardèche_99.0,L'Ardèche_72.0,4.136,231.0,V5014040,2023-12-28
L'Ardèche_99.0,L'Ardèche_72.0,12.847,231.0,V5014040,2023-12-18
L'Ardèche_99.0,L'Ardèche_72.0,21.348,231.0,V5014040,2023-11-04
L'Ardèche_99.0,L'Ardèche_72.0,4.732,231.0,V5014040,2023-12-23
L'Ardèche_99.0,L'Ardèche_72.0,11.169,231.0,V5014040,2023-11-14
L'Ardèche_99.0,L'Ardèche_72.0,4.203,231.0,V5014040,2023-12-27
L'Ardèche_99.0,L'Ardèche_72.0,4.323,231.0,V5014040,2023-12-26
L'Ardèche_99.0,L'Ardèche_72.0,7.638,231.0,V5014040,2023-12-15
L'Ardèche_99.0,L'Ardèche_72.0,4.067,231.0,V5014040,2023-12-29
L'Ardèche_99.0,L'Ardèche_72.0,23.318,231.0,V5014040,2023-11-08
L'Ardèche_99.0,L'Ardèche_72.0,18.715,231.0,V5014040,2023-11-12
L'Ardèche_99.0,L'Ardèche_72.0,4.432,231.0,V5014040,2023-12-25
L'Ardèche_99.0,L'Ardèche_72.0,15.938,231.0,V5014040,2023-11-15
L'Ardèche_99.0,L'Ardèche_72.0,6.03,231.0,V5014040,2023-12-16
L'Ardèche_99.0,L'Ardèche_72.0,20.657,231.0,V5014040,2023-11-07
L'Ardèche_99.0,L'Ardèche_72.0,28.232,231.0,V5014040,2023-11-03
L'Ardèche_99.0,L'Ardèche_72.0,20.475,231.0,V5014040,2023-12-01
L'Ardèche_99.0,L'Ardèche_72.0,7.343,231.0,V5014040,2023-12-06
L'Ardèche_99.0,L'Ardèche_72.0,7.061,231.0,V5014040,2023-11-24
L'Ardèche_99.0,L'Ardèche_72.0,10.697,231.0,V5014040,2023-11-26
L'Ardèche_99.0,L'Ardèche_72.0,17.961,231.0,V5014040,2023-12-02
L'Ardèche_99.0,L'Ardèche_72.0,20.007,231.0,V5014040,2023-12-12
L'Ardèche_99.0,L'Ardèche_72.0,6.836,231.0,V5014040,2023-11-25
L'Ardèche_99.0,L'Ardèche_72.0,10.552,231.0,V5014040,2023-11-18
L'Ardèche_99.0,L'Ardèche_72.0,17.057,231.0,V5014040,2023-12-03
L'Ardèche_99.0,L'Ardèche_72.0,14.014,231.0,V5014040,2023-12-04
L'Ardèche_99.0,L'Ardèche_72.0,16.713,231.0,V5014040,2023-12-11
L'Ardèche_99.0,L'Ardèche_72.0,12.123,231.0,V5014040,2023-12-05
L'Ardèche_99.0,L'Ardèche_72.0,13.941,231.0,V5014040,2023-11-17
L'Ardèche_99.0,L'Ardèche_72.0,6.991,231.0,V5014040,2023-11-23
L'Ardèche_99.0,L'Ardèche_72.0,7.317,231.0,V5014040,2023-12-10
L'Ardèche_99.0,L'Ardèche_72.0,8.313,231.0,V5014040,2023-11-22
L'Ardèche_99.0,L'Ardèche_72.0,13.029,231.0,V5014040,2023-12-07
L'Ardèche_99.0,L'Ardèche_72.0,7.689,231.0,V5014040,2023-11-19
L'Ardèche_99.0,L'Ardèche_72.0,16.33,231.0,V5014040,2023-11-21
L'Ardèche_99.0,L'Ardèche_72.0,24.639,231.0,V5014040,2023-12-08
L'Ardèche_99.0,L'Ardèche_72.0,12.445,231.0,V5014040,2023-11-20
L'Ardèche_99.0,L'Ardèche_72.0,8.318,231.0,V5014040,2023-11-27
L'Ardèche_99.0,L'Ardèche_72.0,9.836,231.0,V5014040,2023-12-09
L'Ardèche_99.0,L'Ardèche_72.0,18.606,231.0,V5014040,2023-11-30
L'Ardèche_99.0,L'Ardèche_72.0,16.699,231.0,V5014040,2023-11-29
L'Ardèche_99.0,L'Ardèche_72.0,14.974,231.0,V5014040,2023-11-28
L'Ardèche_99.0,L'Ardèche_72.0,21.535,231.0,V5014040,2023-12-13
L'Ardèche_72.0,L'Ardèche_54.0,26.537,204.0,V5014010,2023-12-05
L'Ardèche_72.0,L'Ardèche_54.0,11.818,204.0,V5014010,2023-12-22
L'Ardèche_72.0,L'Ardèche_54.0,21.656,204.0,V5014010,2023-12-06
L'Ardèche_72.0,L'Ardèche_54.0,15.097,204.0,V5014010,2023-12-17
L'Ardèche_72.0,L'Ardèche_54.0,39.35,204.0,V5014010,2023-11-08
L'Ardèche_72.0,L'Ardèche_54.0,11.355,204.0,V5014010,2023-12-23
L'Ardèche_72.0,L'Ardèche_54.0,15.009,204.0,V5014010,2023-11-23
L'Ardèche_72.0,L'Ardèche_54.0,28.783,204.0,V5014010,2023-11-13
L'Ardèche_72.0,L'Ardèche_54.0,11.003,204.0,V5014010,2023-12-24
L'Ardèche_72.0,L'Ardèche_54.0,33.014,204.0,V5014010,2023-12-13
L'Ardèche_72.0,L'Ardèche_54.0,19.176,204.0,V5014010,2023-11-22
L'Ardèche_72.0,L'Ardèche_54.0,23.187,204.0,V5014010,2023-11-18
L'Ardèche_72.0,L'Ardèche_54.0,27.133,204.0,V5014010,2023-12-11
L'Ardèche_72.0,L'Ardèche_54.0,25.792,204.0,V5014010,2023-12-04
L'Ardèche_72.0,L'Ardèche_54.0,18.779,204.0,V5014010,2023-11-28
L'Ardèche_72.0,L'Ardèche_54.0,49.374,204.0,V5014010,2023-11-06
L'Ardèche_72.0,L'Ardèche_54.0,39.377,204.0,V5014010,2023-11-07
L'Ardèche_72.0,L'Ardèche_54.0,20.808,204.0,V5014010,2023-12-10
L'Ardèche_72.0,L'Ardèche_54.0,20.245,204.0,V5014010,2023-12-19
L'Ardèche_72.0,L'Ardèche_54.0,22.903,204.0,V5014010,2023-11-29
L'Ardèche_72.0,L'Ardèche_54.0,19.642,204.0,V5014010,2023-11-20
L'Ardèche_72.0,L'Ardèche_54.0,27.548,204.0,V5014010,2023-12-09
L'Ardèche_72.0,L'Ardèche_54.0,31.602,204.0,V5014010,2023-11-11
L'Ardèche_72.0,L'Ardèche_54.0,39.635,204.0,V5014010,2023-12-08
L'Ardèche_72.0,L'Ardèche_54.0,25.847,204.0,V5014010,2023-11-16
L'Ardèche_72.0,L'Ardèche_54.0,17.342,204.0,V5014010,2023-12-20
L'Ardèche_72.0,L'Ardèche_54.0,20.085,204.0,V5014010,2023-12-18
L'Ardèche_72.0,L'Ardèche_54.0,24.093,204.0,V5014010,2023-11-21
L'Ardèche_72.0,L'Ardèche_54.0,37.185,204.0,V5014010,2023-11-01
L'Ardèche_72.0,L'Ardèche_54.0,34.705,204.0,V5014010,2023-11-10
L'Ardèche_72.0,L'Ardèche_54.0,33.929,204.0,V5014010,2023-11-12
L'Ardèche_72.0,L'Ardèche_54.0,12.386,204.0,V5014010,2023-12-21
L'Ardèche_72.0,L'Ardèche_54.0,17.493,204.0,V5014010,2023-11-19
L'Ardèche_72.0,L'Ardèche_54.0,20.74,204.0,V5014010,2023-12-07
L'Ardèche_72.0,L'Ardèche_54.0,9.558,204.0,V5014010,2023-12-31
L'Ardèche_72.0,L'Ardèche_54.0,43.302,204.0,V5014010,2023-11-09
